,0,1
786,"I am on my first pack and I have to say I am so happy I changed from Loestrin 24 (I actually still had 7 days left). I have had light spotting for the first few days and that&#039;s it. I think really sticking to the same time every day is the key to limiting side effects, like within the hour everyday for real. Some breakouts on my chest and a little on my face but that normally happens anytime. I changed pills. I think I have tried everything that is out there and this is the best.",UNK
787,"I have had Liletta for over a year, and have had zero complaints. I no longer get a period (they went away around month 11.) I have no pain or discomfort from it, though I did the first 4-5 days after insertion. It has prevented me from pregnancy, it has not made me gain weight or have any other negative affects. My breasts aren&#039;t tender because of the hormones, no mood swings, no acne. None of the common complaints of the pill, this is 1000000 times than the Depo Prevera Shot, which I HATED. Don&#039;t ever get the shot done, trust me, it&#039;s God awful. Liletta definitely beats the pill, too. I will be getting this reinserted after my next pregnancy.",UNK
788,"Took 4 pills at once, doctor said symptoms would go away immediately but I am still experiencing symptoms 1 month later. Symptoms did get mild for a sort week but eventually it got back to being worse.",UNK
789,"I&#039;ve had orbital implants,kneck surgery, and I am a juvenile diabetic since I was a year old now I&#039;m 50. the pain in my head,kneck, and right arm and the neuropathy in both feet r very very painful. I&#039;ve been on doxycycline x 6 yrs. it works great but if your treating chronic pain take it when it&#039;s time don&#039;t wait till pain it at its worse it works consistently better.",UNK
790,"I was getting daily migraines on this drug. Half-way through the course I decided to stop taking my daily dose, after a really awful migraine that I needed to take sumatriptan to clear up.

Another doctor had prescribed me another antibiotic for UTI earlier in the year. I had no problems then.",UNK
791,"Was prescribed Carac for use on arms, chest and face 7 years ago. At that time the cream did smooth my skin. After years of discontinued use, my skin where I applied Carac is horrible.",UNK
792,"I have been on this pill for about 5 months now. I still have a period even though you aren&#039;t supposed to get one with this pill. My periods used to be 3-4 days but now they&#039;re a long 7-8 days. My periods were regular but now they are irregular. But as for birth control, this works pretty well. I take it every day at the same time and have never missed a pill. I do feel nauseated when I take it without a meal. I&#039;ve always had hormonal acne but it has not made it any worse. The only con to this pill is that you feel bloated all the time. I&#039;ve had unprotected sex and protected sex with this pill and have had no babies.",UNK
793,"First of all, I did not begin taking this or any other antidepressants specifically for depression. I was severely bulimic when I first started taking antidepressants, because it&#039;s fair to say that I was also depressed at the time. Prozac and Lexapro both made me incredibly tired so I didn&#039;t stick with either of those for longer than a few months. Bupropion is literally my miracle drug. I started taking it in July of 2016 and still take it as of April 2017 and have no plans of stopping. I told my doctor I feel NORMAL. I can focus when I need to, I have zero problems sleeping, I&#039;ve lost 20 lbs putting me back at my personal ideal body weight (5&#039;3, 120). I honestly don&#039;t think I could have recovered from my eating disorder without it.",UNK
794,I have been taking the doxycycline for about 1 week now consistently and I have seen tremendous change. One thing about is medication is that you must have patience. It will get worse before it gets better! In addition to taking the doxycycline I also used adapalene to control the breakouts that the doxycycline pushes out. This is coming from someone that has dealt with acne for years and has never found anything that works.,UNK
795,"I was given propofol 3 years ago when I had total joint replacement surgery, and it was a very positive experience.  The onset of sedation was almost immediate.  I remember talking to one of the nurses in the operating room, and the next thing I knew I was back in my hospital room feeling awake and as though nothing had happened.  In fact, I kept asking the nurse if she was sure I had already had the surgery.  Another very positive aspect of propofol over other anesthesia was that I didn&#039;t need a breathing tube, because I was breathing on my own during the operation.  I plan to request propathol sedation in the future if I should need any other surgery,",UNK
796,"So I decided to give this birthcontrol a try and absolutely regret my decision. I had absolutely heavy flow whenever my period hit, cramps that made me double over in pain, and it was to the point that I had trouble walking normal due to my period being so heavy. I went back to my old birth control and had no problems like this. It was to the point that I was begged to be changed back to my old birth control.",UNK
797,"Have suffered from leaking all my life which became so much worse as l passed the menopause. Saw consultant for years who then said he could not help me. I was devastated. 
Then saw another who gave me several different tablets to use together although that wasn&#039;t the norm. Then offered me Botox. It worked beautifully straight away. My whole life changed for the better. Had the treatment twice and then a totally different illness became evident and l had an operation.
Applied to have the Botox again and l am having it for the third time next week. I&#039;m so pleased.
Shame for those it didn&#039;t work well for but for me it&#039;s a life changer.",UNK
798,I have been taking Trulicity for 12 weeks and lost 8lbs and my sugars are the lowest they have ever been. I have not had an A1C done since I started this medication but I am sure it has dropped. I do experience some of the side effects such as nausea and tiredness and I have no appetite at all and when I do eat I am full very quickly. I am on the higher dose and I have reduced the amount of Lantus I take by 20units daily. I do experience morning lows a lot more but a glass of OJ helps. I am anxious to see my doctor and get an A1C done.,UNK
799,"My 9 year old has been on 40mg for almost 6 months now. It worked great for the first 4 months, then its effectiveness wore off. He developed a &quot;TIC&quot; about a month and a half ago, and then a month ago he started getting very moody. Its just gotten worse as the time goes on. This is frustrating because we have tried a bunch of medicines and 2 have worked but it seems after 6 months the side effects hit full force.",UNK
800,I have had GERD and Barrett&#039;s esophagus for many years and have been taking 20mg of omeprazole every day in the morning since the drug was approved by the FDA (early 1990&#039;s?). It has changed my life by eliminating the constant pain of severe heartburn with little to no side effects (I guess I&#039;m lucky in that respect). My ENT doc says I will need to be on this drug for the rest of my life to ward off the potential of the Barrett&#039;s turning into esophageal cancer. Not to mention the comfort I am getting and the food choices I can make that no longer bother me and trigger heartburn.,UNK
801,"After 1 month of using Propecia, I noticed a decrease in the loss of hair after a shower. Now in my 4th month of use, there is a notable difference in the thickness of my hair, and some growth noted!",UNK
802,I can only say it will make urination easier but it also will make a satisfying climax with ejaculation a fond distant memory.  IT TAKES A LONG time to wear off so you dont need to take it daily.,UNK
803,"I have had minor acne since sophomore year of college (now graduated). I&#039;m afraid my dermatologist has not been good about following up with me long-term, so I&#039;ve probably been misusing the medication for a while. 
It clears up my clogged pores really nicely (yay!) but there are still lots of blackheads and sometimes the clogged pores stay there a long time. I&#039;m a skin picker (bad) so that has aggravated my acne from touching my face and caused some minimal scarring which I can easily cover up with makeup. One of my least favorite things about this medicine is that, although it clears most of my clogged pores, I have noticed an increase in painful cystic acne around hotspots (potentially due to the onset of hormonal acne).",UNK
804,"I&#039;ve been on the Nuvaring since about August and I love it!  I&#039;d been on and off the pill for about 4 years and hated it.  I was on it for about a month before switching to the Nuvaring and it was awful.  I got sick everyday and just didn&#039;t feel like doing anything.  My doctor suggested Nuvaring and I went for it.  My periods are predictable and so much lighter (I only get it for a couple of days before I put in my new ring).  I haven&#039;t had any weight gain, except for my breasts got two sizes bigger.  My acne cleared up, though I do break out when I get my period.  I don&#039;t have to worry if I&#039;ve forgotten to take my pill or if I&#039;m taking it at the same time everyday.  I have my cell alert me when it needs to be taken out and go back in as well.",UNK
805,"I&#039;ve been taking Adderall for 3 years and have experienced extreme nervousness, loss of appetite, trouble sleeping, dry mouth, dizziness etc. Adderall is not for all.",UNK
806,"Thursday started feeling like a cold was coming on, woke up Friday to a horrible headache, lower backache and fever. Felt paralyzed at one point in the worst pain. Went to doctor it was flu and pneumonia. She prescribed Tamiflu explained may be side effects. Well I was desperate. I took it and I didn&#039;t feel the best that night just slept but the next day I almost felt totally better! Thank the Lord with prayers and this medicine I am doing much better. Eat with it because it can make you a little nausea. Maybe a little dizzy too but way better than what I was feeling!!!",UNK
807,"I had dysthymia, low level but nagging depression after dealing with elderly parents, their health and emotional issues, resulting ultimately in moving them out of their home: father into nursing home and mother into assisted living. Watched as father died a slow natural death after years of health problems. Started Viibryd and on day four felt better. When titrating to 40mg felt bad physically in general, so have stayed on 20mg; been there for several weeks. I feel like the old me, not irritable and snappy, especially with my husband.  Feel more positive, confident and outgoing. I will be 57 in a few days. The bad: increased appetite especially for sweets and at night and 10  lb weight gain. 
",UNK
808,"I was concerned because when I take this medicine I have the most bizarre dreams. I mean they are really out there and the funny thing is I remember them, and and go back if I think about them and continue the dream.  To me this would be ok if the dreams were pleasant but they are not always.",UNK
809,"Synthroid seems to work well, but still working to get to the correct dosage.  Currently, my dose is too high and I see my doctor next week to adjust.  Feel fine, but have daily armpit and back sweat. Will be really glad when that stops as it&#039;s difficult to work at client sites when your shirt is soaked.",UNK
810,"I have started to take 200 mg in July 2015. I have gained weight to much , nearly 20 kg. I have taken 100 mg in December 2015 and now I have been taking 50 mg. I want to quit Seroquel. Because I feel like zombie . I sleep very well but I can&#039;t get up early and I often go to work too late. During the day I feel tired and asleep. For mind and brain is good but damages of Seroquel is more than benefits of it , I think. It does addiction . I want to quit it or I want to take 25 mg any more.",UNK
811,"Currently taking this medication also.  Have told my doctor about side effects. Told me that &quot;I must be taking it at the wrong&quot;.  I had to show him issues from manufacture and from pharmacy.  Changed dosages from twice a day to only once, but I have to eat a lot to get rid of the dizziness each morning.  Feel that my issues were caused by drop in glucose levels, but doctor has stated that would not cause this also....",UNK
812,"I began using Differin after I had an experience with some mild acne. The first two weeks were horrible - my acne went from mild to severe in a matter of days. However, that &#039;s how the medicine works. It pushes the acne out and allows your skin to heal. So even though the first two weeks are hell, it does work. Once the initial breakout clears you&#039;re home free.",UNK
813,"My personal experience with suboxone is good so far. I have been on prescribed Fentanyl Patch 25 much/ 48 hrs. I have dropped to this dose over the last year. (I also left the old patch on). I have been on opiates for 12 years full time prescribed. At my highest prescription I was using 180mg of Oxycodone and 180 mg of morphine per day. I have had several adjustments on medicine including extended release doses. 5 years ago I was put on 50 mug of Fanta to with 3-10 mg Oxys per day for breakthrough. I started leaving my old patches on to increase my daily dose. This last year I tapered Down to 25 mcg patches for 48 hours.( still leaving my old patches on.) I went to a doctor that prescribes Suboxone. Lucky for me my insurance pays for Suboxone. He gave me the 8/2 mg strips. I take 1/2 a strip twice a day. I was checking every forum to see how long I needed to wait to start the suboxone. The replies are all very different. Some say 16 hours, most day 24. Others say 48-36-72 hours. Yikes! How do I keep out of precipitated withdrawals! I already have withdrawals every other day on my patch!... so I removed my patch last night around 5 pm. (I already have my suboxone script at home. ) so I started feeling withdrawal symptoms coming on around 11 pm. They didn&#039;t get super intense. I checked the cows scale as many articles suggested but only scored mild.. had the stretching of limbs symptom, anxiety.. so I took a half of a strip which was the suggested dose. I took it at 12 noon today. That&#039;s only 19-20 hours. I was in withdrawals, but not the worst I have ever had. I was scared of the precipitated withdrawals I heard about. 10-15 minutes after I took it, I felt a hot sensation wash over me. Thought I would get those withdrawals, but I took a quick bath, laid down for an hour and. Is I feel pretty good. Took my withdrawals away. I still have some muscle pain, but not the kind that come from withdrawals. Suboxone stopped the withdrawals right away. No headaches or sick feeling. Not high, but even my regular dose meds haven&#039;t made me high for years... so if your guessing on when it&#039;s ok to take suboxone after opiates, and fentanyl seems to be the highest strength, then I day shoot for 24 hours. If you are not in withdrawals at 24, then wait until you are.. if you are in withdrawals before 24 hours then just wait as long as you can. You will know when it&#039;s too bad to wait anymore. You know your body... you can always take half the amount prescribed and see how it reacts if your are afraid of precipitated withdrawals. Trust me, it will stop the withdrawals within a half hour. I have not gotten the precipices withdrawals so far. Hope this helps someone. Good luck to you!",UNK
814,This stuff garbage woke up hyper and shortness breath I thought this med suppose to make me sleep ??? Just horrible med!!! All these side effects listed too be carefull!! I&#039;m better off with my anxiety sleeplessness,UNK
815,"So me &amp; a friend got really drunk &amp; we ended up having sex, which I only have flashbacks of. He doesn&#039;t remember anything so I chose to tell him we didn&#039;t do it because I didn&#039;t want him to know he was the one who took my virginity. So I took the pill about 40 hours after, I was extremely scared!! Only thinking the worst. Then 7 long days later, I got my period!!! I had really bad cramping. I wanted to share my story because a lot of yours helped me calm my nerves! Xoxo",UNK
816,"I&#039;ve been on Tri-Sprintec since I was 16, and I&#039;m almost 21 now.  When I started taking it, the only thing I noticed is that I went from an A to a C cup in bra size.  Lately I&#039;ve had the most ridiculous PMS and mood swings.",UNK
817,"The idea of this is great. I got mine put in on July 24,14 &amp; taken out Jan 19,15. I get sick with pill birth control &amp; recently moved to Florida so I got it put in. I had no bleeding for 2 months then all of a sudden it never stopped. I was miserable and depressed with always bleeding and never being able to be intimate. I have friends with great experiences but this wasn&#039;t the case for me. They put me on birth control pills to help the bleeding it helped until the pills ran out. Ultimately after 2 months of constant bleeding I went in to a different doctor becuase I&#039;m now out of the state I got it put in just for a consultation and she immediately offered to take it out.",UNK
818,"I had this put in a little over a year ago. Wanted something long lasting as I knew I didn&#039;t want kids for a while (I was 17) and I can&#039;t take pills during Basic Training. No period for a year. A month ago my breasts started swelling up terribly, I gained about 7 lbs, and I become very moody. (Thought I was pregnant) This could be because I just graduated and am training for 5 months very soon, but I think the bar is mainly to blame. My period started yesterday-heavily. I haven&#039;t had it for 14 months. I think it&#039;s still worth it though (my insurance covers it). No real responsibility and time without the period was nice. ",UNK
819,I have been on Seasonique since January. I have been spotting and having break through bleeding. I was taken off last week because I have had a period for 10 days now. It&#039;s not for everyone.,UNK
820,"I began taking orlistat, Xenical 120mg three times a day with meals for the treatment of obesity. I am 18, female and weighed 21stone 9lbs as of 22/07/13. I have been taking the Xenical for just a week and have experienced very few side effects slightly more gastric distress (flatulence and the occasional oily excrement but that is as a result of my ignorance to food and fat) but I am delighted to find that after only a week I have lost 14pounds and now weigh 20stone 9lbs I appreciate that I am still overweight, but I have lost 1 stone and 9inches in total from various areas of my body and am extraordinarily surprised to find myself revealing in such success. ",UNK
821,"5&#039;8&quot; 220lb female. Currently on day 9 of the 14 day low dose trial. I have lost 5 lbs. so far. I have been doing a low carb diet since I started Qsymia and find I have 
very little appetite. I&#039;m comfortable with a protein bar or a piece of cheese or meat for my meals. I drink plenty of water as diet drinks taste flat and extra sweet. I too have no desire for what was my favorite indulgence of a glass or two of wine at night. I read somewhere Qsymia is used to treat alchoholism and I can see why. Today was the first day I felt a bit hungry, so I&#039;m thinking of moving to the next higher dose a few days early. My goal is to lose 60 lbs and lower my extremely high cholesterol so I don&#039;t have to go on meds. I also find I have a decent amount of energy.",UNK
822,"Nuvigil make me feel dizzy, tired and lazy. Nuvigil does dull appetite to the point of being forgetful on me, I will go back to Provigil.",UNK
823,"Absolutely terrible. I switched to Brintellix from Lexapro because I was having some unpleasant side effects.  My doctor suggested this medication as it has &quot;no side effects.&quot; I&#039;ve been through several antidepressants, and may I tell you this is by far the worst one. Not only did I have horrific physical side effects such as vomiting after only the second dose of 5mg, but this stuff seemed to screw me up mentally - though that part could have also been due to Lexapro withdrawal. Regardless, Brintellix has made me realize how great Lexapro was. I&#039;ll take those side effects any day after this! Would not reccomend Brintellix - be wary of what your doctor tells you and research any medicine before taking it. Back to Lexapro...",UNK
824,"I went on loestrin a little over two years ago, and I absolutely love it. I take it continuously and skip periods (best decision of my life, and no you don&#039;t have to have periods), sometimes I forget to take pills for up to 4 or 5 days in a row and it&#039;s like nothing ever happened. No weight gain, didn&#039;t positively or negatively effect my acne, only complaint is I&#039;m super dry and have a very low libido. Sex is almost painful. Other than that (pretty big) issue, it&#039;s great for me",UNK
825,"I got the mirena after giving birth about 7 weeks post partum. I bleed terribly almost every day.  Terrible back pains and no energy. Sex went out the window. My doc said to give it three months to regulate but this sucks. I&#039;m bloated all the time and can&#039;t loose any weight. So far I&#039;m thinking its not worth it. Obviously, its doing its job but this is not fun and its ruining my sex life !!  Also been getting headaches that won&#039;t go away.",UNK
826,"I could only stick with this for like two weeks,  although I didn&#039;t spot or when I was on it I&#039;ve been bleeding for 6 days since stopping it, never bled that long in my life. Within the first four days I gained 3.5 lbs and my boobs shrank a cup size (?????) despite doing insanity workouts every day. I started to get red bumps like hives on my stomach and then when 4 cyst like pimples started on my  face simultaneously, I knew this was not going to work for me. Evidently, this is a very androgenic progestin pill. Yes, im taking this to prevent pregnancy but not willing to turn into a man to do so.",UNK
827,"I&#039;ve suffered from headaches since elementary school. Somewhat pinpointed it to sinus/allergies about 15 yrs ago since combination of Sudafed and ibuprofen was pretty effective. Take allergy shots, Allegra , Nasonex and still get the headaches unless Sudafed and ibuprofen is taken. My allergist sent me to a neurologist and prescribed Midrin. So far I like it. Took 2 at onset of headache as prescribed and it worked within 45 minutes. Felt a little weird from it. So now I just take one and it works really well all day if not longer. It actually seems to help my eyesight a little and my focus. I was also prescribed a sleep aid but haven&#039;t taken any since I really don&#039;t have trouble sleeping.",UNK
828,I started Enbrel for AS 19 months ago. I had been diagnosed 46 years ago and had been taking Indocid SR and then when they stopped making the SR version switched to Voltaren. Even taking these potent drugs I was still with pain and problems as they only masked the symptoms. Within 6 hours of my first shot I was pain free and within 2 weeks was playing tennis again. I must say though that I do get sharp pains in my feet occasionally and I have put on about 20 lbs . all on the lower belly which my rheumatologist told me was a possible side affect. Another thing is my finger joints feel weaker and am having a bit of insomnia. But being pain free has helped my quality of life. I joined of a study group on it and share indo with others in it.,UNK
829,"Horrible experience. Couldn&#039;t differ between dreams and actuality. Unfortunately lost custody of my child while on this medication because the paternal grandparents convinced me to sign &quot;insurance papers&quot; which were actually custody papers. They knew what my mental state was at the time due to Celexa. I was very easily agitated and very delusional. At one point I thought my daughter had turned into a puppy. Another point, I thought I took a trip that was about an hour away and got back home within 5 minutes with no recollection of the trip back. These were actually dreams that I thought was happening in reality. I was in such a horrible mental state that I couldn&#039;t even tell that I wasn&#039;t myself, that I was delusional,  or irrational.",UNK
830,"I was diagnosed with clinical depression over 13 years ago. I took Paxil for 1 year and swore I would never take another depression medicine. After some extreme and consistent stress in 2010, I talked to my MD and he suggested that my depression would not just go away on its own. After explaining my drug experiences he prescribed Lexapro and I took it for about 3 months. It was wonderful except that it just stopped working, I had gained 10 lbs and the sexual side effects were terrible. He changed me to Pristiq, which I have been taking for 16 days now. I never had nausea or dizziness. I feel less hungry than I did on Lexapro and there are no sexual side effects. At first I felt a bit spacey but now I have more energy.",UNK
831,"I did not develop RLS until my early 70&#039;s. Began with  0.5mg Mirapex once daily, went to twice daily,(same dosage) then finally to 1mg twice daily, been on it for a year now and is working fine. Tell ya what though DON&#039;T let your script run out and have to wait. You won&#039;t like it! It&#039;s like going off something &quot;cold turkey&quot;.  I did once and had to wait for 4 days.  Very unpleasant experience. ",UNK
832,"It&#039;d be nice if we didn&#039;t all have to explain to our small children what Viagra is every 10 minutes when watching t.v. DIY channel, sports channel, home improvements channel. Ffs can&#039;t you limit it until AFTER 9pm",UNK
833,"I have to be in bed by 8 pm to get a full nights sleep for work early the next morning.  I&#039;ve never been able to fall asleep that early on my own, but Lunesta has been awesome.  It does not make me sleepy, but 15 minutes after taking it I lay down and just go to sleep.  At first I found I would wake up 4 or 5 hours later, but my doctor recommended taking melatonin with Lunesta.  Doing this (I take the 10mg time release melatonin) I sleep all night, easily wake up with the alarm clock, have no bad taste in my mouth, and am not groggy at all.  I do not take it on nights where I do not have to get up early the next day.",UNK
834,I&rsquo;ve been taking Yasmin for 6 years now and have had no issues! I switched to a cheaper brand that was similar to Yasmin for a couple months and I started to get multiple bladder infections so I switched back to Yasmin. Still no problems other than decreased libido.,UNK
835,"I haven&#039;t smoked a cigarette in 10 days. I quit on my 7th day of taking chantix. On the 8th day, I woke up and did my normal routine then thought I need to smoke. However, it passed quickly and I didn&#039;t crave one. I kept one cigarette accessible in case I freaked out but threw it out 2 days ago. :) It has been 10 days and I&#039;m fine! I smoked for 15 years. In the end, I was a &quot;light smoker&quot; about 5/6 a day but in 10 days I&#039;ve saved my body from 60 cigs! The side effects are feeling foggy, thirsty, dreams and must eat before pill. It&#039;s all worth it to me. It keeps you calm and not craving. It has worked.",UNK
836,Pills are very small and easy to swallow. I have no side effects from this medication. I use it to prevent serious urinary tract and bladder infections. I take it after sexual intercourse and it does prevent UTI&#039;s for me. I wouldn&#039;t want to live without this medication.,UNK
837,"I started taking phentermine on February 14, 2014, Since then I have lost at least fifteen pounds and it has not even been a whole month yet, this is awesome, I work night shift so it keeps me up all night and gives me plenty of energy, I hardly ever get a chance to work out because I have three children that crave a lot of attention, this stuff is the best thing since sliced bread! I don&#039;t think about eating, I will force myself to eat a little bit of something healthy every few hours, the side effects were scarey the first two days but after that my body pretty much got used to them. Anyone looking to lose weight this is most definitely a jump start way!",UNK
838,"Suprep prescribed in preparation for colonoscopy.  As a laxative it&#039;s highly effective.  I threw up most of it, but what ever got left starts working within 15 minutes.  On recommendation I did chill it.  The taste is vile and gag reflex kicks in.  Then massive headache and chills.  Spoke to the doctor.  He recommended drinking second dose slowly.  That helped to keep it down, but headache/chills is worse and nausea kicked it.

I envy those who do not have these side-effects. ",UNK
839,"Have been on intuniv for about a month now. I feel like I have been crawling out of my skin and emotionally very upset. I feel at times I could break down in tears over a commercial, or when my kids hug me and tell me they love me. I am normally a emotionally reserved man and keep them in check because of my line of work. I really do feel like I am going nuts on this medication. I have officially stopped taking the medication until I can talk with my doctor.",UNK
840,"Day 5 and I&#039;m amazed already, the depression and anxiety has been wiped away with 30mg. By far the best antidepressant I&#039;ve tried in the last 2 years. Feel so much better, better mood, less irritable and more energetic. Wonder drug for me. I&#039;d highly recommend trying it, no side effects just a slight occasional headache but otherwise no complaints here.",UNK
841,"Tried everything, been on Protonix for 5 years. I can now eat anything as spicy and as hot as I like, and do not have acid reflux.",UNK
842,"As far as I am concerned,  this is a miracle drug.  I had a boil that wouldn&#039;t go away.  I tried soaking, tea tree oil and a lot of other homeopathic remedies.  The boil persisted for 3 months.  75$ for an urgent care visit, $4.00 for a 10 day prescription for it...4 days later, it&#039;s gone!  Yes, a little nausea at first...ALWAYS take it on a full stomach.",UNK
843,"I&#039;m on my second week of using the clonidine patch for the terrible flushes and night sweats. What a difference!  Yes I still have 2 or 3 during the day , maybe 2 at night . Nothing like I was having so it&#039;s a great relief. I am having headaches but I think I can deal with them rather than sweating  profusely and no sleep.",UNK
844,Was working fine until I started getting racing suicidal thoughts out of the blue. Switched to a sleeping aid and it seemed to work just as fine and was a lot cheaper.,UNK
845,"I have been on this BC a little over 4 months.. the pill made me completely insane. So I switched.. it didn&#039;t have hormones in it and I don&#039;t want kids for a while if really at all,I&#039;m uncertain, FIRST month- great no symptoms nothing. SECOND- was bleeding every so often, hairloss, appetite change, hardly any sex drive, moodiness. And had heavy chest and heart issues (still unknown at the moment) THIRD- bleeding got worse. Would bleed for a week, stop for 1 day or 2, then start again and it&#039;s been like this since, very dark blood but very light but it&#039;s more than spotting. NOW - I&#039;m very irritable, still losing hair, losing weight, no sex drive, can&#039;t sleep much at all, basically losing faith! No sex really bothers me!!",UNK
846,"On week 3 and a half.  Have learned most my &#039;side effects&#039; are from being hungry from forgetting to eat, caffeine withdrawal from no longer needing 6  cups a day for a bit of energy.  Now, I eat small amounts of healthy foods that taste so good to me and dont make me feel sick.  Foods I used to eat now make me nauseous.  I have plenty of energy. Small amounts now give a full feeling.  I enjoy slow eating now and all the tastes.  I got dry mouth at first but now don&#039;t as I drink water like everyone says you should.  Only now I enjoy it.  I was irritable the first two weeks but think that was the caffeine withdrawal.  No longer need a secret sugar or pasta fix either.  Lost 12 pounds first two weeks.  Each day losing 1-3 pounds.",UNK
847,"Had my first seizure this year, put on Keppra a month later. Stopped the seizures, but makes me sleepy all the time. I have mood swings, depression, irritable and get frustrated easily. Tried to talk to my neurologist, but was told the only side effect Keppra has is being tired. Too scared to ask if I could try anything else because this is supposed to be the safest drug available.",UNK
848,"I am 38 years old with two kids ages 9 and 11.  I had my Mirena placed one week ago and so far have had no side effects at all.  I had been taking Seasonale birth control pills without a break after the third month and not having a period for the past 4 years.  I am in the military and deploying without having to worry about taking along 6 months worth of birth control and menstruation products is a HUGE relief.  I had some cramping after the insertion but took two OTC pain relievers and haven&#039;t felt anything since.  I&#039;ve run miles with it in, I&#039;ve done push-ups and sit-ups and not felt a thing.  For me this has been a completely great experience and my husband hasn&#039;t noticed any difference when we have intercourse.",UNK
849,"Listen, I had sex on 01/08/16 and the condom came off when he withdrew. It was every where. I took Plan B about 13 hours later. I got every side effect ever. Nausea, bloating, VERY TIRED, headache, lower back pain and CRAMPS!!! Lots of cramps!!! I will not tell you to relax because I couldn&#039;t relax AT ALL for two weeks. I had no sign of a period at all for over a week and a half. I woke up everyday freaking out! Yesterday I got spotting and then my mind raced and I googled everything! Today AF came. 12 days after plan b and 1 week late on period. It absolutely messes with your hormones and you will be hyper sensitive to every side effect you get and I KNOW you will think your pregnant as soon as you feel a sign but it is the hormones.",UNK
850,"I LOVE the patch. I used to use  BCP but the thought of swallowing a pill everyday yearly made me feel literally nauseous when I took it...to the point I stopped and used condoms only. Needless to say, I have a beautiful 1.5yr old :-) after him I wanted to wait for another. Mind you before having him my periods were &quot;normal.&quot; After having him, my period was EXTREMELY heavy lasting 5 to 7 days. I was going through 3 and 4 super pads WITH super tampons. I used with it each day until the last day. It was horrible! That lasted for a year because I breastfed. I got on the patch and I never thought I&#039;d say my period is pleasant but I call it &quot;cute and petite&quot; no cramps. This is my 3rd of 4th month I love it",UNK
851,"My PSA went from 1.2 to 5.4, but after taking FLOMAX for over a month, my PSA is back down to 2.0. It definitely eased the difficulty in urination, and most nights, I don&#039;t have to get up. I have noticed my urine is very dark and stron-smelling first thing in the morning.",UNK
852,"It takes about 2 weeks to feel Wellbutrin kick in and about a month for it to be full effect. I am on 300 mg a day and take it in the morning only. If you take it too late it will keep you awake. I am on other med for Bipolar that cause weight gain, but this med seems to be the opposite and has actually helped me lose weight. Sometimes the med &quot;runs out&quot; in the afternoon and you can kind of feel the let down. It works great for depression and would be good if used by itself for weight loss. Would recommend using it, but you have to be patient with it.",UNK
853,"I have only been taking gabapentin for a couple of months - fibromyalgia pain has gone from intense, sharp shooting pains to dull muscular aches in same locations the sharp shooting pains always occurred. This is somewhat bearable. What I find great is the energy and ability to do things I haven&#039;t been able to do since 1998 when I was first diagnosed. It has also helped a little bit with hot flashes and stress incontinence.",UNK
854,"I am very pleased with Hydroxyzine. It is non-addictive &amp; it always helps with my panic attacks &amp; anxiety. It doesn&#039;t always get rid my anxiety completely, but it definitely takes the edge off of it, which is enough to help me function. The only side effect I sometimes get is dry mouth, so make sure to drink plenty of water if that happens to you. Biotene mouthwash also helps with that. Hydroxyzine can make you sleepy, so don&#039;t try to drive or do anything productive, until you see how it affects you.",UNK
855,"I was diagnosed with juvenile myoclonic epilepsy in 2010 and was started on depakote, after gaining 40 lbs and still having seizures on that medication, my doc switched me to Keppra XR, initially I started out on 500mg once a day and was feeling a little drowsy but ok, I was still having muscle jerks so she upped the dose to 1500mg once a day and started having severe fatigue, as a college student this was affecting my studies severely. Now, on the same dosage for 3 years, I have memory loss, severe exhaustion and fatigue, headaches and dizziness every day and my school work is being negatively affected. My doc refuses to change my medication since I haven&#039;t had a seizure while on keppra XR.",UNK
856,I have suffered from panic disorders for eight years. I have taken everything there is and nothing has seemed to work. Zoloft helped take the edge off but it gave me sexual side effects and kind of made me numb. Pristiq is the best thing ever. I noticed almost immediately that it was working. The first week was rough and I felt a little more anxious. The only side effects I have are like at night I sometimes see halos around lights and I urinate a lot more often. But I feel great I have only had two panic attacks compared to having one everyday. I have only been taking Pristiq for a month. Thank you to the makers of Wyeth I have my life back.,UNK
857,"I had the implanon for 3 years before getting Nexplanon. The doctors told me Nexplanon was the same as implanon, but it&#039;s definitely not. On implanon, I gained some weight over the 3 years (probably 15 lbs) but I was able to lose it with exercise. The Nexplanon is terrible. I&#039;ve gained probably 30 lbs since I had it put in in January 2014. I&#039;m moody and have no sex drive. I exercise regularly and eat fairly well. I keep gaining weight and I hate it. I love the convenience of this birth control but I can&#039;t handle the side effects. I&#039;m giving it 3 more months to see if my body can adjust to it but if not.....I&#039;m done. Whatever they changed from implanon to Nexplanon was a terrible decision.",UNK
858,"I&#039;m from the uk and Zovirax cost &pound;6 which is probably $9 for a small little tube, it&#039;s rubbish, felt tingle so went straight to the shop and bought Zovirax, been applying it every 4-5 hours, 3 days later and the cold sore has blistered at side of my mouth,  would of been better using tcp, it burns a bit but it does the job",UNK
859,"I tried a couple of other medicines (Buspar, Paxil) before this and neither of them worked for me.  After only a few weeks on this I noticed a difference.  I didn&#039;t feel so anxious anymore.  This medicine along with Xanax has made me feel back to normal again.  I also had counseling to work through my problems.  ",UNK
