,0,1
817,I can aways get what i need fast and it is not over priced.,UNK
818,Its a great place to eat a special meal but I wouldn't go here again for lunch. A little expensive for lunch. great fried shrimp though.,UNK
819,This place is nothing to write about! It was a 1980's flashback. The food was not very good and neither was the service!,UNK
820,Eh. Average. Bad service. I had the meatball sub and it left something to be desired...probably won't go back....there are too many places with similar food to waste my money on mediocrity.,UNK
821,"My favorite burger spot , From Alexandria VA to Montreal QC....great service, fast and on point!",UNK
822,great fresh food on fast food prices,UNK
823,Very good food and wine list!! Service was a little on the slow side but still very good!  The charred corn was a little too smoky / lamb was great / overall very very good!,UNK
824,Love this place! It's only 5 minutes away from my place and it's so good and unique! Going here more often.,UNK
825,"SUPER SLOW! Never been to such a slow Cafe Rio. There was no one in line, but it too 10-15 minutes to get food. Poorly organized staff.",UNK
826,"greeter which is basically security was the coolest dude there, they have hardly any wireless routers and when you ask somebody a question they are always in a hurry to get away from you to go on break i would not return to this location at all",UNK
827,"They have a very wide selection of stuff to choose from and they can even do some unusual requests as well. They are always reasonably priced, on time and the quality of their product is always good.",UNK
828,The food here is average and reasonably priced. A neighborhood place that you could learn to frequent because convenience of location and quick food.,UNK
829,Stopped by recently and was impressed by the pineapple and mango flavors. Phenomenal! A must try if you like he fruit flavors here.,UNK
830,"Terrible service!  It took more than 30 minutes for our food to come out at 1:45 pm on a Sunday!  And it was hot inside too!  I asked for AC and they didn't turn it on. My first, and last time to this place.",UNK
831,High Roller was more like Sloooooooow Roller.   So slow that we all thought it wasn't even moving.  Make sure to go at night!  We went at night and all the lights were amazing.,UNK
832,"Horrible customer service! I will not return! If I could give this place zero stars, I would!",UNK
833,Food and wine really great... Sadly the service was lacking. Hopefully it was just an off night.,UNK
834,Had to print photos today. And the service I received was great. The employees were patient with me and very helpful. Thank you!,UNK
835,This is certainly my favorite place in the valley to get good Thai food!  The flavors are fantastic!  I never leave still hungry!,UNK
836,"Always do an awesome job. I typically get the $3 wash but I get the hand wax every couple months. They work fast and do a great job, I don't go anywhere else now.",UNK
837,Excellent food. First discovered from delivery pizza but later came to dine in...even better! The house salad and mussels are amazing. Super personable staff too.,UNK
838,"I had a new shower built by these folks back in 2011 and it's been holding up great.  They were quick, did a good job, and stand behind their work.  I had some warranty repairs done a few months ago.  Very happy with the service I got and the end product is very nice",UNK
839,"I hear this place is hopping at around 2am.  I were here around midnight, on a Saturday night and it was dead!  The floors were sticky and the service was lacking.  I may try it again sometime but I'm not racing to go back immediatley.",UNK
840,Don't do global airport parking here- cheap but we could have walked back to our car faster since we waited over 40 minutes and called twice for shuttle back. Unless you like to walk- I would not have minded the 1 mile stretch. Pretty junk service.,UNK
841,"Great state of the art facility, funded by the very generous Thomas Siebel. A lot of the research that changes the world goes on in this facility. It's spacious, busy yet quiet, and full of amazing people working all day long.",UNK
842,Great food and great value!  A hidden gem in the lakes area.  Prices reasonable and quality good.  Can't say much more... if you get a chance try it!,UNK
843,"My friends and I really enjoyed the appetizers, entrees, and desserts that Chef Gina prepared. The food was unique and delicious!",UNK
844,Would not recommend.,UNK
845,Re writing my review the owner handled the situation with professionalism and handled the situation with etiquette not displayed at other business.\nI will definitely give it another shot,UNK
846,Food was okay.. Some flavor combinations didn't work together. Also menu is obscure other than the pizza and pastas so make sure your an adventurous eater,UNK
847,"The worst, the store manager is unprofessional and not very bright. He brings the whole establishment down. Never ever will I ever go back there. Disgusted!!!",UNK
848,"They boast that they have the worlds best pancakes - and it is true! Each bite tastes like toasted butter! Quick and friendly service, cheap, and located inside the Golden Gate Casino.",UNK
849,"The cookies aren't that great, sorry. I can hear the people down the hall banging each other's brains out. Kinda gross. The shuttle service is cool. Location is O.K.\n\nIt's only day 1 so we'll see.",UNK
850,"Great waffles, buttery & fluffy. Awesome syrup too. Bacon was perfectly crisp, and even had a nice amount of grease on the strips to add some moist texture. Honey lemonade was very refreshing. Great little place for a simple, well done, breakfast menu.",UNK
851,The food is ok but if you like service without a smile then you will also find that here!,UNK
852,Excellent rapport qualit\u00e9 / prix...\nLes + : Situ\u00e9 id\u00e9alement sur le strip\n           Le prix,UNK
853,Absolutely the best restaurant! !! Try the caramel pork chop & lobster.. the view is spectacular.,UNK
854,I am giving three stars based on the food. Good/consistent food. Very disappointed that Lindo didn't honor its own unexpired coupon for a free kids meal on Monday night. Not cool. I'll be going elsewhere in the future where coupons and offers are honored.,UNK
855,"Except for the guy yammering about Foursquare at the next table, this place was awesome! Really good veggie options and delicious tabouli in a cool neighborhood.",UNK
856,Had escargot for the first time .. Interesting not sure ill ever try that again but the salmon was good,UNK
857,Margaritas were amazing. It was a nice place to have good food and watch the football games. It helped that the manager had a bears Jersey on. Tortilla soup was great.,UNK
858,Went here 3 times and all 3 times I enjoyed it. Very good doner. I usually go to the other village on Jean Talon which is also amazing but I like the decor of this restaurant better. Keep in mind that they're not the same owner.,UNK
859,Best deal in the plateau. Get the half or quarter chicken plate. The chicken is juicy and they fill your box to the top with fries. I swear the woman who serves you is a saint. Call ahead to avoid the line. Also if you go before two it comes with free dessert.,UNK
860,"Despite the unnecessary/confusing layout, the Miracle Mile shops are definitely worth a browse. My favorite was the Bettie Page shop, they have some great dresses in all sizes there!",UNK
861,"Worst breakfast ever :( . I am so disappointed. Had their special with eggs, meat, potatoes and a pancake. The pancake is too large and tastes terrible. Fried eggs are tasteless. Bacon undercooked. Potatoes terrible. Coffee bad.",UNK
862,The Lox works was okay - overall the taste and ingredients was okay. The service is friendly but slow.,UNK
863,"Let's start with this; my waiter was a 30 year old guy with eyeliner caked on. Okay... that's it, you can find a better place to have a drink.",UNK
864,good food bad service! recommend just doing take out!,UNK
865,fantastic eatch concoius place. The tuna salad is out f this world and all of their smoothies rock! So grateful for Pita Jungle!,UNK
866,"Tried to visit the store on many occasions, tried to email the store, never answered, hard to write a review when you can't even get in touch with them to talk to.  Why have a business when your never open or get back to a customer.",UNK
867,"I've been coming here for years.the happy hour deals are unbeatable. The service is almost always great, unless they're training a new person, because they've had their share of waitress drop outs. But the constant team is fabulous.",UNK
868,I would go back one more time to see if it is better then hot and juicy,UNK
869,"Thanks Yelpers for the suggestion, in town for a few days and looking for a place to get my Taco fix, this place really hit the spot, and the sauce bar was stocked well and the selection of hot sauces was great!",UNK
870,Awsome nail place! The customer service is great and the work is perfection wouldn't go anywhere else!,UNK
871,Great Restaurant with great food nice wine. The inside ambience is good but there's no nice view of the city.,UNK
872,The chili cheese dog was to die for...it still had that awesome snap when I bit into it. The taste was amazing. Service was good and cheese fries I got to dip myself. I will be back!,UNK
873,"FIrst time at a Supper Club. Tons of fun! Definitely a different experience. Cod is delicious. Two pieces is plenty with all the extras you get (rolls, potato, salad, relish tray...)",UNK
874,They offer daily specials as well as $8.99 prime rib 24/7 which has always been delicious. Open atmosphere.,UNK
875,"My new hang out spot. Dani, the server, was wonderful. The appetizers were great! That's all we ate, the tacos and the Chicken Lolipops. Price was perfect for happy hour.",UNK
876,Super fun workout! I actually look forward to my once a week barre class. Time just flies by here. They switch up workout routine often to make it challenging n fun. All the instructors are very friendly. I just love the energy here! Definitely would recommend it to anyone.,UNK
877,Very disappointed. I've never seen or tasted a more disgusting burnt thin crust pizza. And they fact they delivered it to me is even more pathetic. I tried to reach out for the manager with no success. They are quite friendly at Papa Johns across the street.,UNK
878,"Quite a scenic location, and that's what you are mostly paying for. I could see taking a date here or maybe some out-of-town visitors but I would not make it a regular breakfast or lunch dining spot. It was nice to see the gallery with local artists' work.",UNK
879,"Had the worst experience eating at this restaurant. Cashier in front gave us the worst attitude.  I used to come to this restaurant every time I come to Las Vegas, I will not go any more.",UNK
880,It was soooo much better before they changed the name! Way to pricey now for what you get. Menu turned more upscale. The old Bavarian was a much better place.,UNK
881,"Not impressed. Maybe I came on a bad day, but the cookie I got was so doughy and just flavorless. Took a bite and tossed it. The brownie my friend got was okay-better than the cookie but still forgettable. Wouldn't come back here.",UNK
882,They stop serving at 7:30pm on a Saturday night.\n\nThat is retarded.\n\nThe End.,UNK
883,"Ew. I am just judging one crepe (the vegetarian mushroom one with b\u00e9chamel) but it was really, really bad. Not worth the line!",UNK
884,One word... bland.,UNK
885,GROSS!!!! We ordered the Appetizer Combo Platter and found pubic hair in one of the fried green beans! Made me lose my appetite.,UNK
886,"I don't recommend this place to anyone. Me and my friends came here because it was one of the the only restaurants that open for 24 hours. I had crispy caramel chicken. Unfortunately, it was poor quality. The staff was friendly; however, it wasn't worth it.",UNK
887,"Absolutely love their beef bulgogi stew! Brought my mom and sister here and they loved it as well :) wait times can vary though, but it sure is well worth the wait!",UNK
888,A friend recommended we go here for desert and we're glad we tried it.  It was different.  A nice change from ice cream.  The employees were helpful in choosing a selection.  It could have been cleaner.,UNK
889,Good pizza not the best! But good,UNK
890,They're too busy gossiping with one another to help customers.  I live right across the street but I'm going to drive out of my way to go to the next location on Boulder Highway.  Wish me luck.,UNK
891,The mango habanero wings are freakin awesome. Not impressed with the fries at all. \n\nThe staff are very friendly...,UNK
892,"Best sushi in area.  Once they get the right service, this place will grow on word of mouth.",UNK
893,We have a business dinner here. The food was alright. We ordered a bunch of pizzas for the table. Way too many raw onions and black olives - but the sausage and crust were pretty good.,UNK
894,Costco business center food.  Just your very basic breakfast at a decent price.,UNK
895,"Not a bad looking hotel on the outside. Not a bad casino, but the rooms are crap. You can't lock the door when your in the restroom.",UNK
896,What is all the hype about??  The burgers are greasy and fries not that great.  Sorry In n Out only 2 stars from me.,UNK
897,Located next door to Planet Hollywood this is a great place to pick up all the stuff you forgot or got confiscated from your carry on bag LOL.  Prices are a little higher than normal but hey it is Vegas!,UNK
898,"Average taste, huge portions",UNK
899,Great food and the service was pretty quick as well.  We had a party of 10 and everyone enjoyed their meals and drinks.  Can't wait to go there again!!,UNK
900,"Update is just an FYI - Bite has closed and held its last dinner service on August 11. They say they are looking for a new venue. Gift cards for Bite will be accepted at their sister restaurant, Vivo Kitchen in Sewickley.",UNK
901,"Great service, fast & friendly!  I go there every year.  Got the $4 off AND was told they will accept other company's coupons, yay!",UNK
902,Awesome custard and burgers.  Nothing says greasy happiness like cheese curds.  They do it right considering they are a big chain..,UNK
903,no more food @ cathouse... \n\nclub only now.,UNK
904,Great ambiance and drinks... horrible service!!!,UNK
905,"Ultra trendy yet not pretentious! Such a cool vibe, great service and mouth watering food and drink. This was our second visit to Andrea's and we'll definitely be coming back on our next trip to Vegas. Love, Love, Loved!!",UNK
906,"This is a pretty average coffee place. The owner is super friendly and the coffee is good enough that I have no complaints. There is food available though it wasn't the most terrific. I'll definitely stop by again, because it is definitely worth stopping by when in the area.",UNK
907,"I am not normally a huge fan of Denny's but, they gave me FREE BREAKFAST YESTERDAY!",UNK
908,"Don't come here if you value your lungs.  You can light up anywhere.  We moved multiple times and could not get away from smoke.  The ventilation is not good enough for the smoking that goes on.  Wynn offers a Vegan menu everywhere, but doesn't care about your lung health.",UNK
909,Horrible experience overall. Went a year ago and still dealing with billing issues.  Called and made an appointment well in advance and still waited over 2 hours to see anyone.  I would not recommend this office.,UNK
910,"So they've moved to a new location and become a restaurant/wine bar.  The old place had such a good ambiance, the new place however is pretty plain and boring. The food is still good but it's just not the same",UNK
911,"Best fast food burgers you can get ANYWHERE. I spent the summer in CA and had In n Out Burger a few times, and there's no comparison. The toppings and fries make it the best. Load up your burger fo' free.",UNK
912,Good experience always. Very good crust whether you want thick or thinner crust. God selection of toppings. Worth the trip.,UNK
913,"My favorite Filipino restaurant in Vegas, that's all!",UNK
914,"Change your name. I went to cheese 'n stuff to buy cheese and the choices were laughable. It's not even a cheese shop. If your interested in purchasing cheese go to Duck & Decanter, Wedge and Bottle, or AJ's.",UNK
915,Room was outdated and gross. We will not stay again,UNK
916,"The best thing about this outlet center is that it is indoors and rain or heat wave, you can still shop comfortably.  The selection could have been better.",UNK
917,"Classy, great service!  Fun atmosphere.  Lots of interesting choices on the menu.  Our waiter gave us some good tips.  \nthe sangria was delicious and my husband said it was one of the best martinis he's ever had.",UNK
918,"This is the place to load up on $1 draft beers while you wait for your table at Margaritaville.  That way, when you're seated you're already buzzed and don't have to waste money on $8 Landshark Lagers!  You're welcome!",UNK
919,It's okay....,UNK
920,I found a pair of Prada pumps here on sale for $90!!!  Crazy good deal.\n\nI have to deduct one star though for the appearance of the store and shitty outdated outlet it's located in.,UNK
921,I like this place. The food is pretty good and it's a good value. But how come no napkins in the dining room? I also might encourage management to wash and/or replace the plastic bowls they use for chips.,UNK
922,"Great BBQ dinners.  I have had the chicken and beef and both are excellent.  I especially like the \""Thank Q\"" donut at the end of dinner.  Very unique touch that keeps me going back.",UNK
923,Tried happy hour here with my boyfriend. The appetizers and beer were great!  We'll have to come back and try their full menu sometime.,UNK
924,Sandwiches are pre-made and put in a microwave to warm up. Even after that my sandwich came out cold and had to go back to ask them to microwave again. The iced tea tasted like it was brew several days earlier. Overpriced.,UNK
925,"The service was ridiculous, took about 20 min before our server attended us after being seated in what felt to us like a high school cafeteria.  After the food was finally brought out it was cold and didn't taste like eatable.  I would never go back.",UNK
926,"Love the designer brands, low prices and nice people.  New styles every day. Awesome!",UNK
927,There server sucks 100 degrees outside.she asked if we could sit outside.also they couldn't make my daughter a grilled cheese.I guess no cheese n white bread.your better off going to ihop!,UNK
928,Love the pizza here!,UNK
929,LOVE this restaurant. So many tasty choices! Best northern chinese food in AZ. I feel so happy to go here.,UNK
930,The food was good nothing to go crazy over they did however bring out a bean dip with the salsa that was very good & different from most places. The decour was fitting for a mexican restaurant,UNK
931,"Great food, average Mexican dive style restaurant. Staff is friendly, service is fair on the speed index",UNK
932,"Convenient, yes. Not the best deal in town. Seats were not very good and NOT as described when I purchased. Would seek other ticket sellers. And there are a lot.",UNK
933,"What a disappointment, Service was horrendous I took 45 minutes to get drinks to the table.  Steaks were poorly prepared and my NY was tough. Sides how ever were very tasty.  \n\nDo Not Go Here unless you only want potatoes.",UNK
934,7:53 happy your cold food really why these restaurants suck so freaking much thank god for good company,UNK
935,"Had the smoked meet sandwich. It was good, but nothing amazing.\n\nI would normally give this place 4 stars, but wow, the people that work here are jerks. Extremely rude and obnoxious. I would never go back.",UNK
936,"Great food. Incredible staff. Fun atmosphere. I love trader joe's. \nIf you are looking for affordable organic food - look no further. Besides that if you aren't satisfied then you can bring it back. This place is full of friendly, helpful people.",UNK
937,Food sucked. Strawberry's were kinda fresh. prices way too high. no more chicken up grade available. prices too high,UNK
938,Sorry to say we went there for lunch and they have closed. The note on the door said they did not pay the rent so they have been locked out.  Well the one in Surprise is awesome so guess they get all my business,UNK
939,Always super friendly staff.... I always use the drive thru and they are speedy and get everything correct. The grilled corn is yumm-o  the BRC Burrito is a good choice as well.... Guacamole is very good.,UNK
940,Great coffees and chocolate. The staff is really nice but unfortunately they are not enough to take care of rush hours. I feel bad for them because when you go there and it is less busy they take good care of their customers.,UNK
941,It's an outlet in the desert....what can I say It was hot....there is a parking structure next to the stores and it was packed did not have to wait to long for a spot.  Bring water and your walking shoes.,UNK
942,"Terrible experience and service! If you order food during happy hour, check the pricing! The waitress wouldn't correct her mistake and kept on giving excuses. Not cool....",UNK
943,The food is different than before. I think the par cooking is the issue. The plate is very hot the food on it is not and it is not as tasty as I remember it being kinda makes me sad I loved the Tampico stuffed chicken before and now not so much..,UNK
944,The best Italian delivery! Large portions and always good. Super fast delivery and staff excellent at handling orders. Salads are fresh. Which is hard to find in a restaurant that delivers.,UNK
945,If you don't know you better ask someone! I believe the best custard in town!,UNK
946,I ordered a large pepperoni pan pizza togo. I normally like pizza hut but for some  reason the pizza seemed way to greasy and didn't taste that great. In fact I got naseous after eating 2 slices.,UNK
947,Nail room has the best selection of gel colors and they're very sanitary. I love this place!!,UNK
948,"Very small, but wonderful food and wine. Some of the staff mentioned that they worked previously at Bomberos Cafe & Wine Bar (now Timo's Wine Bar).\n\nThe concept of this place is killer.",UNK
949,David & Amelia are just outstanding. My Pfaff emb machine has never worked better. This is the ONLY place I will ever take my machine.,UNK
950,"Greg is so professional and knowledgable. I have older windows and tried to get estimates from other companies but no other company knew how to properly install blinds with my complicated windows Not only did Greg know what to do, he did it for a better price!",UNK
951,"Staff is very friendly. Service is quick. Food is \""eh\"".   My advice is use lots of sauce because the veggies and meats don't have much to offer.",UNK
952,"Great service and very reasonable price. I stuck my tractor in the mud yesterday, my neighbor and I couldn't get it out.  Called Allen's this afternoon and by 4 PM he had it out. He charged less than half of what the other guy quoted me on the phone.",UNK
953,"Neat!! This place has the most random set up as you will find in other reviews. Menu is all organic, our bar tender/ server was very entertaining. The location was a bit hole in the wall, but once inside very worth it!",UNK
954,"Out of all the hotels that I've stayed at in Vegas, this one is by far my favorite place to stay. The rooms are great and the beds are amazing. I especially like the location.",UNK
955,"Super friendly staffs.cool drink for this hot Vegas weather,got our fav drinks after our gorgeous massage next door",UNK
956,Creative food but okay quality.  Very small quantity. Great service. My favorite is the lobster taco. But probably won't come back.,UNK
957,The  little crown is just as fun as the big one and a lot less crowded!  The old man and I are found there during football (soccer) season watching the games and hangin' with other locals.  Carlos is the best bartender EVER and quiz night is a ton of fun!!!,UNK
958,So relaxing combined with the meditation  and reiki. I'm still floating somewhere out in space. And breathing so much better. This was my first time and I will definitely be back.,UNK
959,Rooms were clean and staff was friendly.  It was a nice change of pace to not have a casino inside.,UNK
960,Something about their drinks seem off. I've had Coffee Bean at several locations and this one has seemed weird every time I've been.,UNK
961,Generic Montreal strip club. Woman are beautiful depending on the night you go and what time. Its pretty dirty and needs renovations but aside from that the dancers make it worthwhile.,UNK
962,This will be a popular destination of ours as the weather heats up. My daughter loves playing in the water rings at this place.,UNK
963,"Good Southwestern food: Addictive chips, efficient service.",UNK
964,"I've gone here twice now because of a Groupon. But I have to say, I'm not impressed. Both times the server wasn't very friendly and the drinks were expensive and not well made.",UNK
965,Try tequila wings were delicious. Apple sour slussy was good. Love the music and the the concept,UNK
966,"Been closed awhile, the website lives on FOREVER",UNK
967,Delicous Mexican food at a great price! Love the green chili tamales and chicken chimichangas! Endless chips and salsa are delicious as well.,UNK
968,I was getting some meat at this store n my 6 year old points out a little bug. I move the bag of chips n there it was a ROACH ALIVE N KICKING! ! Never will set foot in this place again. My real rating is 0 stars!!!!,UNK
969,Staff was nice and helpful explaining the menu. Food was great. It hit the spot. I had the ham and cheddar panini and chicken noodle soup. Little pricey but worth it. I will be back. I'm excited to try the rest of the menu.,UNK
970,Clean.  People coughing all over the place.  Slow service with Shrek playing over and over again (even with no kids in the lobby.)  Bring a book and prepare to wait.,UNK
971,"The food was flat and not overly fresh. It is worse than its Uptown competitors by far. The portions, however, were generous, but that does little good if the food isn't great. I would not go back.",UNK
972,Ice cream name game ROCK!,UNK
973,worst place i ever been to. just plan rude. girls are a -1 but they think there 10s.,UNK
974,This is my favorite gym out of all the 24 hr fitness in Las Vegas. It's very clean and newer than the other locations. I've been instructing here for two years and absolutely love the members. Very nice!,UNK
975,"Thank you Jessica for fixing my disaster of a haircut! It is clear that being a hair stylist is your passion. Thanks a bunch! BTW, my friend loved your work as well.",UNK
976,"The place was cool. The drinks were reasonably priced, no cover and the music was lit. The people were okay but I think it was because we got there too early",UNK
977,Love this place. Love the feel to it and love the boat ride through the joint. They did a good job making u feel like ur somewhere else,UNK
978,"Unless you're flying international on a foreign airline, no airline can touch Virgin America. I actually feel like a paying customer and not a low-rate private in the Marines.",UNK
979,"This has to be the best Mexican restaurant in Las Vegas, hands down.  The rice with the nopal, the coffees, the birria tacos, the lost goes on. Ambience, staff, and food are all reasons to return.",UNK
980,"Food is good but pricey and the portions are small. When I spoke to the manager about the portions, he stated their corporate office determines the portion size and that he hears complains all of the time concerning it. - Skip it - my son and I were still hungry after eating.",UNK
981,"Been there several times, and service always polite and prompt.  Food good to very good.  Great neighborhood restaurant.",UNK
982,Very good food and very friendly service! Kids eat free every day all day too. Awesome! We liked the ambiance as well.,UNK
983,"Absolutely the best club in Vegas!! Everyone is really cool, the entertainment is awesomely bizarre. The drinks are great, the staff is amazing, and I had a blast. Good times!!",UNK
984,"Dirty! Why I came back here today I have no idea.  What part of \""I WANT MY BAGEL TOASTED!\"" is not part of their language.  I just don't get why a simple request is never right at this place.",UNK
985,"not a big fan of kbbq but had lots of selection and fairly cheap with good service, always had my drinks filled to the rim",UNK
986,"I love their macaroons, and the sandwiches are tasty as well!",UNK
987,"This is a small quaint restaurant located in Indian Trail, NC near the Walmart, the service was good and the food exceeded our expectation.  We would go back this one is a keeper.",UNK
988,"I cannot stand inconsistency, and that is what you get here at this location. Sometimes it's great, and other times it's just not.  So, I find myself coming here less and less.\n\nPlus side the staff are very friendly.",UNK
989,I found this place and it's a small place. The owner is very friendly and the staff was ready to help and pointed me in the right direction of the stuff I needed. They have a lot of different items such as vitamins and supplements. Great place I will be back,UNK
990,I had a hot turkey sandwich. It was very good and the roll was nice and fresh. The service was not at all what I was expecting. But the whole Caesars complex was a downer.,UNK
991,I feel asleep.... it wasnt that good... some of t he stunts were cool.. but other than that... it was okay,UNK
992,Came for a quick cone before getting on the tram. It is what is to be expected from a small ice cream shop.,UNK
993,Great airport to fly in or out of.,UNK
994,Good southern food with a Greek influence.  Wish this was closer to home. Have the best chicken n dumplings only once a week!,UNK
995,I love this place I love their specials and of course the pizza I prefer their sausage and pepperoni pizza and It was delicious and I love their wings and fries!!!!!!!! Will come back again thank you guys you are amazing!,UNK
996,"Decent food, incredible ambiance, nice wine flight.  Great place for a romantic dinner or happy hour if the weather is warm.  Dress up and impress your date!",UNK
997,"First timer to RigaTony's.  Good food, great service!  A new favorite local Italian restaurant.",UNK
998,John is definitely a wonderful massage therapist!  His studio is peaceful.  I felt as though I had high end treatment at an affordable price.  Very detailed oriented and extremely knowledgeable about the body.  Not forceful yet very effective.  I would absolutely refer him and I plan on going back.,UNK
999,Food is okay. \n\nServer Blake was kind of condescending and I don't know if it it's because we were one of the only tables of color eating there. \n\nThey do offer a happy hour but the options seemed limited.,UNK
1000,"What's not to love about Sunny's diner? Home of the best breakfasts in Tempe! Not over priced like that LOUSY Chompie's - better wait staff, better service, better menu! All Hail Sunny's!",UNK
1001,"Tourist trap but excellent Poutine nonetheless. I had the Poutine with smoked meat my wife went with the plain.  Both were excellent.\n\nThere is also an upstairs, which I believe is part of the same restaurant, where we had an outstanding crepe.",UNK
1002,I cannot believe how SLOW SLOW SLOW the DT is here. How does corporate not get involved? There DT wait times must be HORRIBLE!,UNK
1003,"Not my favorite Cirque show, but the transformational stage was amazing. Pay extra for seats up close. You'll be glad you did.",UNK
1004,No sashimi all rolls. not as fresh. They want you to eat every piece of rice. Overpriced. Long wait. Not worth the  time and money and not too many selections. Never coming back!!!,UNK
1005,Very dirty and disgusting. Sat down and he brought out egg noodles and duck sauce. Long black hair right on top. Got up and walked out.,UNK
1006,Hour and a half wait. Tried to talk to nurse and she just walked away. There's plenty of other urgent cares in the area. Try someone else.,UNK
1007,I think this is the best thai in this area for sure. Their dinner dishes has really good taste and they make it look artistic and I like that !,UNK
1008,I ordered the b1 combo. It's was ono. There teriyaki beef is cherry. Recommended place to grind.,UNK
1009,"If you use this store as a convenience store you'll like it. If you try to do serious grocery shopping here, not so much. The prices are very high, and the produce is not the best. Think of it as a Super Circle K. Usually only one register open with a line.",UNK
1010,Bikram Yoga is heat yoga in a carpet studio. The studio smells like an old gym sock. I wanted to wear shower shoes just to cross the room. ICK!,UNK
1011,"It's fun, even for an old, straight fart like me. Great dance floor, interesting people watching.  Drinks are a little pricey as I recall.",UNK
1012,"Been an Aussie and in Vegas had to do the show,awesome,if you have a chance diffidently worth the experience !",UNK
1013,"Very good barbecue. Too bad it was pork instead of beef. Would recommend it though. Very friendly people, as is the norm in this part of the country.",UNK
1014,"Worst customer service I have ever experienced. Even though this Jiffy Smog is conveniently located right next to the DMV!!! I will never return, nor will I ever suggest that anyone spend money here. The long haired dimwit has zero customer service skills. . .",UNK
1015,Good job Phoenix you made something that sucks worse then the Arizona Center!,UNK
1016,"Ran in on lunch, grabbed a Moo Goo Gai Pan lunch special with brown rice. It was delicious and a great price at $5.99. I'll be back in.",UNK
1017,"I can tell by the way it tastes that the falafel sandwich, baba ganoush and tabbouleh are totally vegan, and delicious too. I didn't bother asking them about ingredients because it's so obvious.",UNK
1018,"Great pizza, reasonable prices, fast service - cant ask for much more!",UNK
1019,Heaven on earth and free slice of bread when you walk in! Yum!  Best kept secret in las Vegas! Heaven on earth if your a bread lover!!,UNK
1020,Service is slow. Waiting over 20 minutes to see a banker.,UNK
1021,I love this place. I just got my first puppy and had MANY questions and concerns. Dr. Cheryl was amazing! I even called with a million questions and Cheryl called me right back and answered every one!,UNK
1022,I was looking for a great steakhouse in Charlotte! I know longer have to look any further. Between the delicious anniversary steak dinner and the best wait staff; Morton's is my favorite place.,UNK
1023,"Very loud, but what sports themed restaurant isn't. I only wish is for a plate! Wings are always big and cooked perfect. My wife told me that she wanted, \""wings and beer\"" for her valentine night out. She is my soul-mate!!!",UNK
1024,"This is a fun place to eat and the prices are very reasonable. The food is not great, but not bad.\n\nThe mussels are devine.\n\nGreat place for a group. Trendy but not overpowering.",UNK
1025,Went here over Memorial day weekend for my bachelorette and we had soooooo much fun!! it was awesome and and we all said we'd do it again in a heartbeat :)\nThose blokes are hott!!!!,UNK
1026,"The food was good, but nothing extraordinary. My husband loved the chocolate shake.  Service was good.",UNK
1027,"Don't let the proximity to the food court fool you- this is a nice, sit down restaurant. Yummy Italian food & great service.",UNK
1028,OK bar with decent beer on tap. A significant improvement from what it was before.   If you avoid the 5a7 crowd with Ubisoft across the street its actually not that bad.  But they really need to clean their taps.  The beer tastes dirty.,UNK
1029,"I can't believe how awesome this service was! My boyfriend and I thought it would be a hoax, but everything came out perfectly! No waiting in line, free admission for both of us and a free drink for me! Thanks Chris!",UNK
1030,"The Miller High Life is cheap.\n\nDead the night I went, so I didn't stay long enough to get to know the bartenders or anybody there.",UNK
1031,Might not be best area but the food and drinks were great. Friendly staff! If you go save room for fried ice cream. Delicious. Definitely going back.,UNK
1032,"Food took forever to cone out and was cold when it did. Nobody ever checked on us and we saw our waitress a whole three times between our food arriving and paying our bill.  Despite the restaurant being empty, the manager never checked on us.  This place obviously is not in business because of the service.",UNK
1033,Great bottle shop on the south end. Plenty to choose from.,UNK
1034,Like a steak and shake. Good fries. Mediocre oreo ice cream bar.,UNK
1035,"Terrible service, jerk of a bar tender, he was disrespectful to the hostess in front of customers. We got served water and 25 minutes later asked what we wanted to eat. Do not go to this location",UNK
1036,"It was silly to only give this legendary place 4 stars, I stand corrected by myself",UNK
1037,I love this store u find all types of decor in here. It's organize and the staff is sweet . Plus I can always find my moroccan stuff here which Is really nice,UNK
1038,Great place for dinners for a date/families. Friendly employees great food and delicious cheesecake.,UNK
1039,"I had the Euro Burger, fantastic! Best burger I've had in a long time.  You could taste every element of the burger. The fries were not my favorite,  although real potatoes, they were very dry.",UNK
1040,"We got a medium pepperoni and also a medium sausage and mushroom. I have to say I thought the customer service was friendly and just fine, the pizza was good and we found ourselves wanting more of the sausage/mushroom.",UNK
1041,"Outstanding Service of some really exciting food served in a beautiful atmosphere.  My mahi mahi serving would not have been enough for a child, let alone an adult. Other 3 in party had enough, but mine was less than paltry.",UNK
1042,"Came back for a trim, and this time had a $7.99 coupon. :) Candice was there and trimmed my locks.  Great job.  \n\nSo, kudos to Cassie & Candice. If you go, ask for one of them.",UNK
1043,Great service and authentic tasting. Little pricey but has great flavors. Nice and clean new place. The old restaurant burnt down so it's newly remodeled. Must check this place out.,UNK
1044,macaroons at 1.20 each-a bit sweet but not bad! Incredible After Eight mocha and decent milkshake.  The bacon & maple syrup cr\u00eape was great and the croque madame sandwich was tasty as well,UNK
1045,Chicken was ok the the person at the counter not very friendly\n\n.,UNK
