,0,1
565,Too many side effects for a drug that didn&#039;t help me sleep.,UNK
566,"Zenpep works great for me, however the cost of the pills are ridiculous! ",UNK
567,I love you xanax Ihate you xanax,UNK
568,"Worked for me, recommend for everyone.",UNK
569,"I was doing great on Wellbutrin then my plan switched to a Generic. Within a week, I was back to serious depression. ",UNK
570,I started Adipex after the birth of my child. It has helped me get to my goal weight and I feel great. ,UNK
571,it has helped me with my disability.,UNK
572,Only 2 weeks into treatment so don&#039;t know about efficacy.  But no side effects whatsoever.,UNK
573,Not expensive. Causes very few side effects. Just painful stomach ache.,UNK
574,Awesome,UNK
575,No problems with this medicine. No side effects - reduced pressure to low normal level.,UNK
576,Been taking it for 2 years and it gets me through anxiety attacks.,UNK
577,I suffer through the night so I started taking mitazipine as I wake frequently through the  night from anxiety I sleep fine now,UNK
578,"I have Post Traumatic Stress Disorder and nothing else worked for my nightmares. This did, have had no nightmares since I started taking it.",UNK
579,"Excellent pain reduction.  Slow on swelling reduction.  Stiffness is decreased, but not eliminated.  Works much better than any OTC choice",UNK
580,"I suffer from trigeminal neuralgia. This is the first medicine that has ever worked. So far, I have no pain.",UNK
581,Using Corlanor has brought my resting heart rate from over 200 down to an average of 75. No side effects. Very pleased.,UNK
582,Omeprazole saved my life!!!!!!!,UNK
583,"I have had Migraines for 45 years,and have taken many medicines to treat the headaches. This has been the MOST effective ever. ",UNK
584,i&#039;ve tried so many different things .now this is amazing ...works great.finally.,UNK
585,4 pills 2days each....bv gone but did get a yeast infection. Metal taste also,UNK
586,September 5th 2016 at 4:30 p.m. It was me and my fianc,UNK
587,I have not smoked in over a month!  I am so glad I tried it!,UNK
588,2 years,UNK
589,This pill is effective never had any problem.,UNK
590,My life has gotten better and brighter since I started taking this medication.  It has helped me get through a very hard time after losing three family members in a car wreck.,UNK
591,This is like poison. Made me dizzy hand and feet sweating legs hurt. This was only taking one 1mg pill.,UNK
592,I like this medicine when I am on a trip and it does work fast but it&#039;s expensive.,UNK
593,Works great for anxiety. Never had any problems with it %u263A,UNK
594,Controls a major percentage of the burning and stinging.,UNK
595,"This is making me vomit, giving me migraines, making me more irritable and I have dizziness.",UNK
596,Works great and does not cause erectile dysfunction like other classes of blood pressure drugs.,UNK
597,"I think this drug is great! It makes me a little sleepy, but it works wonders for me.",UNK
598,My doctor perscriped it and I am alcoholic.  That is not a good combination; espesically since he knew I was alcoholic.,UNK
599,Sporonox works so much better than other medicines or vaginal creams.,UNK
600,I won&#039;t stop bleeding,UNK
601,Very much effective..,UNK
602,It cleared my skull based osteomyelitis fast.,UNK
603,Relieves major case of anxiety at 2 mg for 4 to 6 hrs.,UNK
604,After surgery long term nausea due to pain medicines,UNK
605,This is only medicine that works for me.,UNK
606,Had Diprivan for a colonoscopy. Woke up feeding normal without any drowsiness. Highly recommend.,UNK
607,Haven&#039;t had an exacerbation since.,UNK
608,I&#039;ve Been on this medicine for about 4 months. Completely changed my life,UNK
609,Worked very well controlling migraines and increasing sexual performance.,UNK
610,I was prescribed this medication to prevent migraines.  It has worked very well and has eliminated my severe ones.,UNK
611,I really wish I had this in high school. It really does help you focus on the task at hand.,UNK
612,Not bad! I&#039;m taking other meds as well. I recommend everyone gives it a chance before judging to harshly on this site.,UNK
613,Works best for me with zetia.,UNK
614,"Had a severe reaction, my tendons swelled up.",UNK
615,It helps with my anxiety,UNK
616,This medicine is awesome for migraines and lower back pain,UNK
617,"Very effective against seasonal allergies from Juniper pollen. Reduces symptoms by about 80%, so I gave it a rating of 8.",UNK
618,"The best so far. I have had very good results - stopped itching and flares. However, I still have dark scars that need to go away. ",UNK
619,"Horrible side effects of nausea, dizziness and zero appetite.  Dropped 18 lbs in 39 days.  Still losing.",UNK
620,Can&#039;t get hard or stay hard when on this medication.....,UNK
621,I got this medication after a hysterectomy. It worked very well on my pain. I would recommend this if you are in severe pain. It works.,UNK
622,"I have Diabetes, and get frequent bladder infections.  This medicine has always given me a quick relief of the symptoms.",UNK
623,"Don&#039;t waste your money....Its all in your head. You think it is working, but it is your mind playing tricks",UNK
624,No side effects,UNK
625,I started the medication on 1/8/2016 as directed weighed myself this morning with the scale down scale and it said that I lost 21 pounds in less than 2 weeks,UNK
626,No relief.,UNK
627,Have used Multaq for almost 2 years. No side effects. I have noticed life is good (normal. Thank you Multaq.,UNK
628,klonopin has definitely given me my life back!,UNK
629,"I&#039;m on Day 4.  My sinus infection is much better, but the diarrhea and upset stomach are bad. ",UNK
630,"Wow, on my second use I had total control.  Now I can stretch out our love sessions and let her REALLY enjoy it. We love it.",UNK
631,"Been using in alternating with Xanax for 15 years, and there are times I would (and sometimes did) end up in the hospital without it.",UNK
632,For 30 years I have struggled to quit smoking. I quit smoking in 7 weeks with Chantix!!! I feel free!,UNK
633,Great for dental pain. Toradol was better than the narcotics prescribed (Lortab) for managing the pain.,UNK
634,Used as directed for six months and saw no results whatsoever. Don&#039;t waste your money.,UNK
635,I took 7 temazepam 30 milligrams and I still can&#039;t sleep.,UNK
636,"Love it. Dont have any side effects, acne has disappeared. I&#039;m really happy with it.",UNK
637,"Bacterial vaginosis the entire entire time.  As soon as I had it removed, I never got bacterial vaginosis again.",UNK
638,awesome been using it for years,UNK
639,Experienced no side effects and more importantly passed my kidney stone without difficulty.,UNK
640,This stuff absolutely cranks. Wonderful! Take half or less of a 20mg tablet for 10 hours of powerful performance.,UNK
641,Took away my desire to over-drink too much coffee. I even gave up smoking.,UNK
642,Still take metformin but I&#039;ve been on Victoza about 5 weeks and lost 15lbs. My appetite is gone. ,UNK
643,I have found that MetroGel clears up the pustule like eruptions within 72 hours.,UNK
644,It keeps me from being suicidal. I have to have this. Great medicine.,UNK
645,Was up 5 times a night coughing. This did the trick. Only take the prescribed dose because it is really strong.,UNK
646,"My God, people, how much are you taking?  More is not better! For me a half a pill gets the job done nicely and comfortably overnight without duress.",UNK
647,"Seems like it makes poison oak itch less, and reduces swelling/redness.  ",UNK
648,Does not improve my quality of life.  Depression continued and developed major cognitive disfunction.  I could not even communicate what was happening to me or for any wants or needs.,UNK
649,It does help me for my back but the only time that I can take it is at night because I fall to sleep right after that.,UNK
650,"About like
Placebo",UNK
651,"Suffered depression symptoms, as I continued medication depression got worse. Stopped taking it and it took 1 week for depression to diminish.",UNK
652,Had abnormal bleeding after getting double dose that was a month before next dose,UNK
653,My son has been on since 3 he is 12 &amp; this shortage sucks,UNK
654,The worst experience of my life I was crying liters. This thing has me on fire burning itching. This is a piece of garbage beware of this horrific product.,UNK
655,Caused persistent coughing,UNK
656,"I started 10mg of  brintellix over a month ago for depression.  no side effects or any issues,i feel great!",UNK
657,"Controls pain in my hand, arm, shoulder and legs, due to stroke. Pain has definitely decreased.",UNK
658,This drug is totally ineffective.,UNK
659,Dried up the sinuses pretty well and helped me sleep,UNK
660,its helpful but doesn&#039;t cover the day,UNK
661,Made me very sick at my stomach,UNK
662,"Have taken the medicine for an essential tremor, in conjunction with primodine, and have found my condition to be stable.",UNK
663,It worked very good; however it lowered my blood sodium which can be dangerous so I had to stop taking it.,UNK
664,Worked fast,UNK
665,My asperger syndrome is many times better now because of zyprexa.,UNK
666,It is the best. My husband is on this one. Without this we would be lost.,UNK
667,"Felt horrible, very depressed, lethargic, tired all the time.",UNK
668,I&#039;ve been taking this for 9 weeks - on 40mg daily. No headache - after having daily headaches for almost a year.,UNK
669,"I love gabapentin, it works I am no longer in constant pain. ",UNK
670,Although this drug is effective for pain; I experienced horrible withdrawls from it.  I was awake for over 30 hours.,UNK
671,You get immune to them relatively fast. I&#039;ve been taking them for 4 years and have built up a tolerance.,UNK
672,Worked perfectly,UNK
673,"Mucinex D works, but do not take the medicine at night. I cannot get to sleep for nothing, and the heart palpitations are really bothering me.",UNK
674,"Works like a charm! Very effective. 

Miserable side effects. I would take this only for emergencies.",UNK
675,I can&#039;t stand up without it.,UNK
676,Wonderful antibiotic did not have any side effects whatsoever. It also cleared my tonsil infection.,UNK
677,It works good on the pain but it makes me have bad dreams and sleep uneasy.,UNK
678,This pill was horrible! I got cysts and had terrible bleeding and pain and was very moody on it. ,UNK
679,Great for any type of yeast infection. I always take it or give it to my toddler when either of us gets put on antibiotics.,UNK
680,Can&#039;t sleep. All other things are good.,UNK
681,This is a miracle drug for my husband. This drug saved his life.,UNK
682,45 years old.  Original test 160.  Two pumps of 1.62 a day retested after 2 months tested 492.,UNK
683,"I have been taking this since december and no results
i dont find it helps at all but rather makes me hungrier",UNK
684,This did nothing to relieve my back pain or migraines. It was useless an a waste of money.,UNK
685,"Losing weight slowly, full head of hair grown back, eyebrows back, sleeping much better, and skin conditions calming down.",UNK
686,"I dont know what I am doing wrong, but it is not working for me. I am gaining weight. It has not decreased my appetite at all.",UNK
687,"Works better than others for me.  Also, no interaction with Tylenol.",UNK
688,This medication saved my life. I had allergic reactions to some medications and was afraid that I would never find something to help me.,UNK
689,Excellent product.,UNK
690,Best product ever can&#039;t believe it&#039;s discontinued!!!,UNK
691,Excellent product.,UNK
692,I have tried it twice already. It did not speed up the healing process both times. It takes 10 days with or without Abreva. Waste of money.,UNK
693,Overall I like this pill but it makes me so emotional and moody. ,UNK
694,This medicine has been prescribed to both myself and my husband. It made both of us feel much sicker than the original conditions it was meant to treat.,UNK
695,Smoked for 21 years and tried several times to quit.  CHANTIX WORKS!,UNK
696,On it for almost 2 years.  8 mg&#039;s /day all taken in the morning.  Sets me up for the day with no anxiety.,UNK
697,"It made my white zits disappear. 
Made my skin smooth
So yeah this works for gross zits that you can pop &amp; the tender red bumps.",UNK
698,Works very well but very strong. Stop using as soon as your problem stops. HIGHLY RECOMMENDED.,UNK
699,"I didn&#039;t like my lips looking like sandpaper for 5 months of my life, but otherwise it worked.",UNK
700,As I get older my asthma worsens which I know is not usual but in my case it is.  Advair has been a blessing.,UNK
701,Sometimes I get headaches that started when I switched to this from metoprolol.,UNK
702,It didn&#039;t work and made me gain 70+ pounds. Conning off was AWFUL!,UNK
703,Saved my life.,UNK
704,It&#039;s working for me with no visible side effects to this date.,UNK
705,Its a great medication other than the side effect of weight gain!,UNK
706,Drug works if you can stand the side effects of constant Nausea.,UNK
707,Great when used safely!,UNK
708,I had very good experience with this medication. Very few side effects or I should say none at all.,UNK
709,Didn&#039;t do a thing,UNK
710,After only 2 applications my skin had a nearly normall appearance and feel.,UNK
711,I take Augmentin when I get a sinus infection and it works fast.,UNK
712,"Worked both times I took it, no side effects, period came right on time. DO NOT STRESS!",UNK
713,"Very few (one, normally) will cure any headache I have had.",UNK
714,Works great on pain. I would be bedridden without it.,UNK
715,Medication was effective treating symptoms but caused increased appetite resulting in extreme weight gain (over 40 pounds).,UNK
716,"Was totally lost, unable to work, even come out of my room. Still not perfect but a huge improvement. Able to even travel a little.",UNK
717,Best medicine for anxiety.,UNK
718,I have a 44 year old daughter that is proof that Delfen Foam is not effective.,UNK
719,If you are addicted to narcotic pain killers I would definitely recommend this drug to you.,UNK
720,I have had terrible nausea and vomiting for the last 3 months my dr. put me on this and it has worked miracles I am very greatful for it.,UNK
721,Has helped control my pain for a long time.,UNK
722,Patient exhibits no improvement after 12 months of supervised treatment.,UNK
723,"This has helped so very much. I still have the attacks and energy is still very low but, this has given me the best results so far.",UNK
724,it works right away.,UNK
725,Very good medication but it can make a person quite drowsy and there is ample weight gain.,UNK
726,I was able to quit after 40 years of smoking. Have not smoked since 2008. Only side effect was strange dreams.,UNK
727,I&#039;ve been using this medication for many years. The only problem I&#039;ve had is bruising at the injection site.,UNK
728,I have been on it for about a year. I haven&#039;t had any problems with it.,UNK
729,"The liquid tastes terrible, but is very effective.",UNK
730,I find Maxair to be very helpful for my asthma.,UNK
731,"Brilliant. Day 3 of taking microbid and UTI cleared up. Still 4 more days to go.

Very happy.",UNK
732,Helped a bit but not even close to being worth it considering the  very dangerous possible side effects which may include death.  Much better alternatives are now available without the high risk.,UNK
733,This does not take the pain away.,UNK
734,"Does not help, makes my legs, knees and hips hurt. Very tired and no energy also.",UNK
735,Works great. I&#039;ve taken them for 6 yrs until switched to diazepam.,UNK
736,Trying good results,UNK
737,"I was prescribed Ultram for a severe sore throat, couldn&#039;t eat or drink. I was taking Cymbalta. The combination caused a seizure. ",UNK
738,I just want to say that this is the best medicine because if it were not for clonidine I wouldn&#039;t be here.,UNK
739,"Helps against sadness, and strongly counters moderate urges to drink at a stressful, confusing time in my life.",UNK
740,"The only thing about this pill is, it gives me a headache.",UNK
741,Much better than Preparation H or any other type of Hemorrhoid Cream,UNK
742,No side effects and cut my LDL cholesterol in half with 10 mg dosage in 10 days. Taking Crestor for 45 days now.,UNK
743,DO NOT TAKE THIS DRUG! Point blank period it should be illegal! It gave me tendinitis only 4 after starting,UNK
744,This medicine works better than any other allergy medication with decongestion that I have ever tried.,UNK
745,Works well.,UNK
746,"Not as intense as Viagra, very pleasant come on, lasts longer than advertised. I like it a lot.",UNK
747,"This prescription had the opposite effect. It did not help me sleep at all, but made me want to climb the walls. Wasted $44. After insurance payment",UNK
748,Tenex is great for ADHD and sleeping disorders in kids. My nephew did great on this medicine. We had tried everything and nothing worked. This is amazing.,UNK
749,"Just started taking it so no results yet, but I did have a headache the first 4 days I took it.",UNK
750,My pressures were 65 at diagnosis and now 2 short years later my pressure is 13! This medication is easy to take and it very effective.,UNK
751,"Worked great on allergies, but raised blood pressure. ",UNK
752,Had the three shots back in the 90&#039;s and still walking on my leg with no more surgeries.,UNK
753,This medicine is a life saver.,UNK
754,With liletta I have been bleeding for 3 month s I am so so tire of bleeding,UNK
755,I tried several generic drugs but they did not work nearly as well as Pentasa.,UNK
756,Works fast limited side effects.,UNK
757,I love this medication. I have had NO break through bleeding and pain in my ovaries has gone away!,UNK
758,"I have been taking Voltaren for severe back pain and it is just wonderful, no back pain at all.",UNK
759,Does the job. Lowered my cholesterol to normal levels.,UNK
760,I have found Suboxone to be my savior. Got me off the opiates both prescribed and street drugs in the opiate family.,UNK
761,Works efficiently. I&#039;ve experienced NO Side Effects. I can count on this medication to work when I need it.,UNK
762,Taste was NASTY NASTY. Insurance only covered half so it cost $60 out of pocket.,UNK
763,Works very well for heavy bleeding during menstrual cycle.,UNK
764,Worked great and helped me sleep too.,UNK
765,Caused my saliva to taste bitter (not fun) and caused stomach cramps and diarrhea.  But I can breathe now.,UNK
766,It works like magic. I was suffering for 4 days. Once I applied the cream the pain was gone in 12 hrs.,UNK
767,"In my case, the convenience of only having 4 periods a year outweighs the inconvenience of having decreased sex drive.",UNK
768,Depressive mood with ability to function well but have noted a significant improvement I mood since prescribed. Thankfully. Have to monitor amount I take and should not mix with strong coffee,UNK
769,Lost 30 lbs in 3 months still taking it want to lose another 20 lbs worst side effect was dry mouth,UNK
770,"This med gave me agitation, muscles cramps, fear, insomnia all these after 3 days.",UNK
771,Nothing but spotting headaches and dizziness!! Hate it can&#039;t find anything suitable other than the implant :(,UNK
772,"I do not recommend this drug  for anyone that has trouble sleeping,  The way they say to take it does not work for me at all.",UNK
773,Great Stuff. Helps soften conditions with no ill effects. ,UNK
774,I use this every time allergy season hits. It is awesome.,UNK
775,Next month will be the 3 years. Iv&#039;e been bleeding every month and in between months. Its been a night mare.,UNK
776,This is far superior to hydromorphone for controlling muscle spasticity.,UNK
777,Partial seizure,UNK
778,"Anxiety and stress relieved 100%, would recommend",UNK
779,"as an occasional user,  MoM is the most dependable and gentle laxative I&#039;ve ever used.",UNK
780,This is magic. I use the injection and in less than five minutes you find the pain disappearing. It is so relieving.,UNK
781,"Amazing, has helped my life so much. Although it is extremely addictive but effective. Maybe should not be first line treatment.",UNK
782,I personally recommend this for minor to severe treatment of back pain.,UNK
783,I used the 1 dose pack that has to be mixed in 60 ml of water worked great!,UNK
784,This shot was great the first month. The second and third month I bled the entire time. I&#039;m on day 41 of continuous bleeding.,UNK
785,Night mares.,UNK
786,Clear for the first time in adult history,UNK
787,Helps with daytime alertness and ADD,UNK
788,Does not last like yellow norco,UNK
789,Bipolar with major depression disorder.,UNK
790,It doesn&#039;t seem to work for me I still have urgency problems and my bladder still feels like its not relaxing at all.,UNK
791,Works better for stiffness and rigidity than tremors.  I do see some minor leg swelling bu the benefits far outweigh any side effects.,UNK
792,Love it...I use the product once a week...,UNK
793,Claritin-D is the only thing that helps my husband this time of the year.  He takes the 24 hour pills.,UNK
794,Very effective.,UNK
795,This is the only treatment I found that made me feel like a normal human being again!,UNK
796,"Did not help with acne, in fact, may have made it worse",UNK
797,the first night I had a severe headache and very bad nightmares. I even googled if this was a side effect and I saw it was.,UNK
798,Shrunk lymph glands in back of neck first week of taking 3 capsules a day second week swollen glands in armpit are gone minor side effects .,UNK
799,I take Methotrexate weekly 25mg and have found that taking Benadryl at dose and 12 and 24hrs after my weekly dose help reduce the nausea,UNK
800,Has helped me.,UNK
801,Very effective for desperate pain relief,UNK
802,So far this is one of the best medications that I have tried for my headaches.,UNK
803,Better than any other anti-anxiety medicine. Konopin 1mg 3x a day works perfect all day everyday.,UNK
804,Worked well only had to use for a week.,UNK
805,It will keep you from getting pregnant but get ready for a long cycle.I took this pill and was on my cycle for one month.,UNK
806,Great and I&#039;ve been two years smoke free thank you so much,UNK
807,"Once I got over the nausea, I loved how it helped me feel more human.",UNK
808,I take it as prescribed and have no side-effect at all. It just helps take away the pain (which it does a good job of).  ,UNK
809,Ativan is a life-line for me some days.,UNK
810,It has been great for treating the stomach ulcers but my insurance will only pay for 90 days in a 6 month period.,UNK
811,Hydrocodone with acetaminophen seems to be the only thing that works without side effects.,UNK
812,This is the ONLY medication that works!,UNK
813,"This medication caused me severe, episodic dizziness.",UNK
814,It seems to be making me slightly drowsy. But I&#039;m sure after a few days I wont feel anything.,UNK
815,They make me feel good and productive only use it when I have pain that won&#039;t go with  the usual medication.,UNK
816,Helped me get to sleep &amp; stay asleep till they pulled it off the market.,UNK
817,It helped with my anxiety more then any other medicine.,UNK
818,This is great. No more movements or discomfort at night.,UNK
819,"This medication took care of all the hallucinations - visual, auditory and physical. I do have some shakiness and muscle twitching though.",UNK
820,Very effective.,UNK
821,My son&#039;s cough is WORSE after taking this. Not suppressing at all.,UNK
822,Ritalin helped me when I was young. Now I&#039;m 27 and using it again.,UNK
823,"MUCH less effective than aspirin or other NSAIDS, does nothing for me for headaches or arthritis.",UNK
824,"So far, excellent and no issues. Had to split the pill in quarters, even half 2.5 was too much, felt like I was going to pop down there.",UNK
825,"Awful stomach cramps, the worst experience I&#039;ve ever had with a laxative.",UNK
826,I was able to quit after 40 years of smoking. Have not smoked since 2008. Only side effect was strange dreams.,UNK
827,"Although Venlafaxine doesn&#039;t get rid of the pain, my life has improved immensely now that the depression is controlled.",UNK
828,Ultram is the only medicine that stops the Fibromyalgia pain.,UNK
829,This needs to be back on the store shelves at once. It is much more effective for allergic rhinitis and nasal congestion than any other product on the market.,UNK
830,Did absolutely nothing for me. If I could rate a 0 I would.,UNK
831,I have been using the medicine for the past 8 days and it has shown results so far by controlling the spreading of vesicular tinea pedis.,UNK
832,With liletta I have been bleeding for 3 month s I am so so tire of bleeding,UNK
833,Sucked. Didn&#039;t do anything for me.,UNK
834,Sleeplessness,UNK
835,Stay away from this medicine I got my first shot on November 11 after a week I start bleeding and I still bleed badly  I. hate this medicine,UNK
836,"Works almost immediately. Gets rid of chest tightness, anger, emotional rollercoaster. Just doesn&#039;t last a full 8 hours.",UNK
837,Been on 1 mg for two weeks. Depression has lifted quickly. No weight gain as of yet. Had headaches for the first three days. Overall a promising start,UNK
838,"Started Harvoni 1/1/15 finished 3/24/15, no side effects!  What a great product!  Thank you FDA for approval",UNK
839,I have been using differin for the last five months and have seen no difference,UNK
840,changed my life. I used to have horrible skin and honestly people always compliment me about how flawless I am. A little makeup helps too though.,UNK
841,Except for what I would classify as bad heartburn the drug appears to be very effective.,UNK
842,"I took this for pain for frozen shoulder for almost 3 weeks, RLS went away!",UNK
843,I had horrible nightmares and intermittent sleep. Very frustrated. Woke up tired.,UNK
844,Wonder drug for Irritable Bowel Syndrome sufferers.  I use it as a preventative and am able to live a normal life.,UNK
845,After a week I started vomiting. My mother also told me I called her in the middle of the night and was confused. I had no idea I even called.,UNK
846,This medicine has allowed me to be functional with my allergies! ,UNK
847,Usally works within 15 mins,UNK
848,Helps with the craving but doesn&#039;t help my pain at all,UNK
849,Was able to get around  without shortness of breath and start exercising again. Waiting for insurance company to approve it. Very good med,UNK
850,"After six months of taking it, it didn&#039;t do a thing. ",UNK
851,"Since going back to this med,  my morning tiredness is gone, as well as weakness in general.   I love it.",UNK
852,Tums worked great for me. When I take it I immediately feel better. It lasts for a long time too.,UNK
853,Been using this birth control for 8 days and I&#039;ve been bleeding like a waterfall the whole time.is this normal?,UNK
854,They work well and don&#039;t cost as much.,UNK
855,This medicine clears up bronchitis quickly and I give it two thumbs up.,UNK
856,I.V. form is a ten. Pill form about a 7 or 8.,UNK
857,"I became extremely fatigued, depressed, and lost my appetite. While it slightly cut back on my vomiting, I would not recommend this medicine.",UNK
858,Work quite well for me. Obviously a little side effects but works for the pain. Everyone has different tolerance levels for medicines!,UNK
859,It&#039;s the best for back pain...absolutely the best!,UNK
860,I&#039;ve tried this and am so glad. I&#039;m now on this one!,UNK
861,Didn&#039;t work for me.,UNK
862,Takes away anxiety fast.,UNK
863,In 2 doses my pain was at a 2 and the use of my arms were at 90%.,UNK
864,I have been &quot;sick&quot; with adrenal fatigue and many other side effects for the last 18+ months from this device.,UNK
865,Dr. put me on this and within 3 months my A1c went from 6 to 8.6.  Continued for 6 more months and blood sugars are high.,UNK
866,This is the first medicine that has gotten my face back to normal.  Thank you!,UNK
867,"After 4 months of starting the pill, I started losing abnormal amounts of hair.",UNK
868,"Its the only product that works.  I&#039;ve tried everything from sinus surgery, to all the sprays to shots.  Only this gave me relief.",UNK
869,Very helpful for knee osteoarthritis,UNK
870,First treatment to effectively stop my heart burn and reflux in more than a year.,UNK
871,"I started this medication October 13,2016. I am 5 foot one, weighing in at 184 pounds. ",UNK
872,This medication is NOT effective....why...because it can&#039;t work if no one can afford it!,UNK
873,I have been taking Rebif - I see an improvement in my work and in my attitude and everyday interactions with friends and family. Making me feel a lot better.,UNK
874,"Very effective, no drowsy, no dizziness, no body itching.",UNK
875,Seemed to work okay for me.,UNK
876,I was diagnosed with osteoporosis and after 6 years of taking this drug my last bone density showed no osteoporosis!,UNK
877,It makes me wake up with lock jaw.,UNK
878,"No side effects whatsoever, and completely cleared the virus in 8 weeks.",UNK
879,Its an awesome medicine. Gives pure relief in the systems internally. No side effects since I have been taking it.,UNK
880,I have found that since taking Caduet there has been a big improvement in my cholesterol level and blood pressure.,UNK
881,Took 1 dose and landed in the hospital with severe pain.,UNK
882,Worked well for hay fever related itching. ,UNK
883,Quick results with this drug.,UNK
884,"Been taking this for years, helps me out a lot.",UNK
885,"Took 6 months to bring my count down from 149,000",UNK
886,"Emotional problems, runny nose, etc. Without much relief.",UNK
887,Works excellent for all types of back pain associated with disc or nerve problems.,UNK
888,No side effects at all; Actually felt better afterwards.. More energy,UNK
889,Overall this drug could be considered a positive experience in helping anxiety but start out at a low dose now and then.,UNK
890,I chase all the women daily like I was 18 again. ,UNK
891,Way too many side effects. Felt worse with this drug than I did with A Flutter and A-Fib. Dangerous med.,UNK
892,"With Imuran, I had no quality of life. Daily fatigue and nausea/vomitting. Things are better on Entyvio.",UNK
893,I have had asthma since I was a baby and this medicine has helped me so much.,UNK
894,"It works great but gave me severe stomach cramps, pain, and general gastrointestinal distress.",UNK
895,Terrible anxiety/nervousness.  Could not finish 7 day course. Switched to Cipro.,UNK
896,Works very well.  I took it for bronchitis that I developed after a sinus infection.  ,UNK
897,Hugely effective for first month. Some tolerance does develop eventually but overall still more effective than anything else I&#039;ve taken.,UNK
898,Made my symptoms worse - so much for 24 hour relief.,UNK
899,"Worst BP med ever, I was like a zombie on it and gained weight very fast,",UNK
900,Gave suicide thoughts and dreams.  Please be careful taking this drug.,UNK
901,"Minor side effects, worked great.",UNK
902,Does this medication cause cow licks in the hair around your face?   Both my hairdressor and I have noted this.,UNK
903,I have been on this for 5 weeks. No side effects. No benefits whatsoever.,UNK
904,Significantly reduces my Crohn&#039;s symptoms.,UNK
905,Reduced clusters from three every day to one every three to four days !!,UNK
906,Was prescribed Doxy for unrelated condition. Face began clearing of redness within the first week. Almost normal by second. Didn&#039;t expect this!,UNK
907,Very easy and successful prep wthout any side effects!,UNK
908,"Within one day the frequent urination and restricted flow greatly improved ,  feel like I&#039;m back to normal, thank goodness",UNK
909,100 mg Does not make penis hard enough,UNK
910,"Blurred vision, medication did not help sinus issues.",UNK
911,"They worked for me and I had smoked for almost 40 years.  I occasionally got the hiccups, but they were better than Cancer.",UNK
912,Librium is great. I fought depression for years so I drank around 24 pack per day I later then got pancreas problems went back on librium great product,UNK
913,Bronchitis - Worked fast.,UNK
914,It has shown some improvement in overall clearing of big toenail.  But after 6 months there are large pockets near the base of the nail showing no effects.,UNK
915,Easy infusion. The best you can get. It gave me my life back!! No.....more.....flares!!,UNK
916,Almost 100 % reduction in hot flashes. Thank god!,UNK
917,I have only taken 2 doses so far.  It seems to be working and I don&#039;t have all the side effects.  I will use it again.,UNK
918,This medicine clears up bronchitis quickly and I give it two thumbs up.,UNK
919,I was given long-acting gabapentin during a clinical study and it was extremely effective but has not been approved by the FDA yet for hot flashes.  ,UNK
920,This worked amazing with my son. Our biggest problem was he didn&#039;t want to eat and lost a lot of weight.,UNK
921,Good drug,UNK
922,"A little tired some mornings which can occasionally last during the day.  As a medicine, it is amazing, makes me strong mentally and relaxed.",UNK
923,amazing medication,UNK
924,It has greatly helped with my ability to sleep.,UNK
925,"Changed my life completely, I can actually function in social settings.",UNK
926,It tastes like liquid peppermint bubble gum.,UNK
927,Only side effect is can&#039;t sleep and lost 4kg in 1 week,UNK
928,This product is good not only for constipation but it also cleanses out your intestine and helps with  bad breath or really bad smelling stools or gas,UNK
929,"Worked like a charm , stopped the nighttime pain and burning. Unfortunately my insurance company no longer covers it.  ",UNK
930,"Been talking this medication  so long, don&#039;t see where it is helping because I still have the same symptoms over and over.",UNK
931,I love these vitamins I have tried several different ones this pregnancy and I love these the best!,UNK
932,I take Tylenol Migraine Ultra every morning to ease my chronic daily headaches. They work within 20 minutes.,UNK
933,"Very effective at fungus elimination; however, WATCH THOSE SIDE EFFECTS.  Talk about burning and extraordinary sensitivity in a sensitive area.",UNK
934,Very good product. Nice to see something work the way a doctor says it will.,UNK
935,"The only side effects I had from this was sore breasts and constipation. Other than that, it worked well. Better than expected.",UNK
936,Been on it for 3 days and so far no improvement,UNK
937,Extreme dry mouth.  Could not leave home without bottle of water.  Extreme dry stools to the point that I was taking a stool softener every day to avoid unnecessary straining.  ,UNK
938,"I had chronic ulcers, stomach pain, gas and one day on Florastor and all symptoms are totally gone.",UNK
939,This medication has changed my life.  After 30 years of experiencing migraine this is the first medicine that has ever been able to stop a migraine in its tracks.,UNK
940,Combat and relieves cold symptoms quickly recommend it highly effective. ,UNK
941,If your stomach can tolerate this it is great for arthritis. I have taken for over 20 years. Everytime I try anything else I end up in pain.,UNK
942,I have panic disorder....very effective.,UNK
943,"I feel more aggressive, angry, unable to focus on things for a long period of time, weight gain",UNK
944,Positive,UNK
945,"Lowest dosage took the edge of the anxiety off. Was not dopey, and was able to function and focus.",UNK
946,"Please, I urge you if you struggle with Bulimia to try Prozac. It has been LIFE CHANGING.",UNK
947,I have chronic pain from back surgery. Added this med and pain is finally under control. Thank you so much.,UNK
948,Gave me my life back,UNK
949,zero relief and headaches due to blood pressure and heart rate going up,UNK
950,Its the best PPI I&#039;ve tried.,UNK
951,Amazing results with Afrezza and Toujeo. Truly next generation insulin therapy is here. Thanks Sanofi!!!,UNK
952,This is the only medicine on the market that has given me any relief.  I am so thankful.,UNK
953,"The very first night I started Requip, I vomited violently all night.",UNK
